Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
5347241.0,ChatGPT,208,7,215,API log
5347241.0,ChatGPT,205,7,212,API log
5347242.0,ChatGPT,201,7,208,API log
5347242.0,ChatGPT,289,7,296,API log
5347242.0,ChatGPT,205,7,212,API log
5347242.0,ChatGPT,218,7,225,API log
5347242.0,ChatGPT,234,7,241,API log
5347243.0,ChatGPT,251,7,258,API log
5347243.0,ChatGPT,208,7,215,API log
5347243.0,ChatGPT,237,7,244,API log
5347243.0,ChatGPT,211,7,218,API log
5347243.0,ChatGPT,197,7,204,API log
5347243.0,ChatGPT,208,7,215,API log
5347244.0,ChatGPT,218,7,225,API log
5347244.0,ChatGPT,231,7,238,API log
5347244.0,ChatGPT,216,7,223,API log
5347245.0,ChatGPT,197,7,204,API log
5347245.0,ChatGPT,289,7,296,API log
5347245.0,ChatGPT,213,7,220,API log
5347245.0,ChatGPT,241,7,248,API log
5347246.0,ChatGPT,186,7,193,API log
5347246.0,ChatGPT,229,7,236,API log
5347246.0,ChatGPT,212,7,219,API log
5347246.0,ChatGPT,201,7,208,API log
5347246.0,ChatGPT,196,7,203,API log
5347247.0,ChatGPT,219,7,226,API log
5347247.0,ChatGPT,225,7,232,API log
5347247.0,ChatGPT,208,7,215,API log
5347247.0,ChatGPT,218,7,225,API log
5347247.0,ChatGPT,251,7,258,API log
5347247.0,ChatGPT,217,7,224,API log
5347247.0,ChatGPT,214,7,221,API log
5347248.0,ChatGPT,303,7,310,API log
5347248.0,ChatGPT,209,7,216,API log
5347248.0,ChatGPT,182,7,189,API log
5347248.0,ChatGPT,213,7,220,API log
5347248.0,ChatGPT,215,7,222,API log
5347248.0,ChatGPT,196,7,203,API log
5347248.0,ChatGPT,201,7,208,API log
5347248.0,ChatGPT,213,7,220,API log
5347249.0,ChatGPT,202,7,209,API log
5347249.0,ChatGPT,192,7,199,API log
5347249.0,ChatGPT,212,7,219,API log
5347250.0,ChatGPT,217,7,224,API log
5347250.0,ChatGPT,213,7,220,API log
5347250.0,ChatGPT,267,7,274,API log
5347250.0,GPT-4,3037,687,3724,Conversation log
5347250.0,ChatGPT,265,7,272,API log
5347250.0,ChatGPT,202,7,209,API log
5347250.0,ChatGPT,214,7,221,API log
5347250.0,ChatGPT,218,7,225,API log
5347250.0,ChatGPT,213,7,220,API log
5347250.0,ChatGPT,216,7,223,API log
5347251.0,ChatGPT,225,7,232,API log
5347251.0,ChatGPT,224,7,231,API log
5347251.0,ChatGPT,207,7,214,API log
5347251.0,ChatGPT,182,7,189,API log
5347251.0,ChatGPT,209,7,216,API log
5347251.0,ChatGPT,201,7,208,API log
5347252.0,ChatGPT,260,7,267,API log
5347252.0,ChatGPT,205,7,212,API log
5347252.0,ChatGPT,218,7,225,API log
5347252.0,ChatGPT,222,7,229,API log
5347252.0,ChatGPT,192,7,199,API log
5347252.0,ChatGPT,219,7,226,API log
5347252.0,ChatGPT,267,7,274,API log
5347252.0,ChatGPT,208,7,215,API log
5347253.0,ChatGPT,202,7,209,API log
5347253.0,ChatGPT,194,7,201,API log
5347253.0,ChatGPT,200,7,207,API log
5347253.0,ChatGPT,206,7,213,API log
5347253.0,ChatGPT,197,7,204,API log
5347253.0,ChatGPT,207,7,214,API log
5347254.0,ChatGPT,212,7,219,API log
5347254.0,ChatGPT,208,7,215,API log
5347254.0,ChatGPT,195,7,202,API log
5347254.0,ChatGPT,209,7,216,API log
5347254.0,ChatGPT,209,7,216,API log
5347255.0,ChatGPT,205,7,212,API log
5347255.0,ChatGPT,200,7,207,API log
5347255.0,ChatGPT,202,7,209,API log
5347255.0,ChatGPT,233,7,240,API log
5347256.0,ChatGPT,212,7,219,API log
5347256.0,ChatGPT,241,7,248,API log
5347256.0,ChatGPT,197,7,204,API log
5347256.0,ChatGPT,207,7,214,API log
5347256.0,ChatGPT,212,7,219,API log
5347256.0,ChatGPT,231,7,238,API log
5347256.0,ChatGPT,239,7,246,API log
5347257.0,ChatGPT,208,7,215,API log
5347257.0,ChatGPT,209,7,216,API log
5347257.0,ChatGPT,202,7,209,API log
5347257.0,ChatGPT,212,7,219,API log
5347257.0,ChatGPT,250,7,257,API log
5347257.0,ChatGPT,207,7,214,API log
5347258.0,ChatGPT,208,7,215,API log
5347258.0,ChatGPT,206,7,213,API log
5347258.0,ChatGPT,214,7,221,API log
5347258.0,ChatGPT,231,7,238,API log
5347259.0,ChatGPT,224,7,231,API log
5347259.0,ChatGPT,233,7,240,API log
5347259.0,ChatGPT,206,7,213,API log
5347259.0,ChatGPT,209,7,216,API log
5347259.0,ChatGPT,224,7,231,API log
5347259.0,ChatGPT,260,7,267,API log
5347260.0,ChatGPT,206,7,213,API log
5347260.0,ChatGPT,219,7,226,API log
5347260.0,ChatGPT,260,7,267,API log
5347261.0,ChatGPT,195,7,202,API log
5347261.0,ChatGPT,234,7,241,API log
5347261.0,ChatGPT,206,7,213,API log
5347261.0,ChatGPT,224,7,231,API log
5347261.0,ChatGPT,209,7,216,API log
5347261.0,ChatGPT,197,7,204,API log
5347262.0,ChatGPT,234,7,241,API log
5347262.0,ChatGPT,204,7,211,API log
5347262.0,ChatGPT,206,7,213,API log
5347262.0,ChatGPT,195,7,202,API log
5347263.0,ChatGPT,204,7,211,API log
5347263.0,ChatGPT,210,7,217,API log
5347263.0,ChatGPT,210,7,217,API log
5347263.0,ChatGPT,200,7,207,API log
5347263.0,ChatGPT,217,7,224,API log
5347263.0,ChatGPT,223,7,230,API log
5347263.0,ChatGPT,189,7,196,API log
5347264.0,ChatGPT,237,7,244,API log
5347264.0,ChatGPT,223,7,230,API log
5347264.0,ChatGPT,204,7,211,API log
5347264.0,ChatGPT,207,7,214,API log
5347264.0,ChatGPT,189,7,196,API log
5347265.0,ChatGPT,237,7,244,API log
5347265.0,ChatGPT,187,7,194,API log
5347265.0,ChatGPT,201,7,208,API log
5347265.0,ChatGPT,239,7,246,API log
5347265.0,ChatGPT,239,7,246,API log
5347265.0,ChatGPT,217,7,224,API log
5347266.0,ChatGPT,217,7,224,API log
5347266.0,ChatGPT,195,7,202,API log
5347266.0,ChatGPT,196,7,203,API log
5347267.0,ChatGPT,228,7,235,API log
5347267.0,ChatGPT,196,7,203,API log
5347267.0,ChatGPT,210,7,217,API log
5347267.0,ChatGPT,228,7,235,API log
5347267.0,ChatGPT,229,7,236,API log
5347267.0,ChatGPT,195,7,202,API log
5347267.0,ChatGPT,195,7,202,API log
5347268.0,ChatGPT,286,7,293,API log
5347268.0,ChatGPT,215,7,222,API log
5347268.0,ChatGPT,215,7,222,API log
5347268.0,ChatGPT,204,7,211,API log
5347269.0,ChatGPT,224,7,231,API log
5347269.0,ChatGPT,207,7,214,API log
5347269.0,ChatGPT,196,7,203,API log
5347269.0,ChatGPT,196,7,203,API log
5347269.0,ChatGPT,224,7,231,API log
5347270.0,ChatGPT,217,7,224,API log
5347270.0,ChatGPT,202,7,209,API log
5347270.0,ChatGPT,202,7,209,API log
5347270.0,ChatGPT,232,7,239,API log
5347270.0,ChatGPT,202,7,209,API log
5347270.0,ChatGPT,217,7,224,API log
5347271.0,ChatGPT,212,7,219,API log
5347271.0,ChatGPT,212,7,219,API log
5347271.0,ChatGPT,222,7,229,API log
5347271.0,ChatGPT,193,7,200,API log
5347271.0,ChatGPT,211,7,218,API log
5347272.0,ChatGPT,211,7,218,API log
5347272.0,ChatGPT,204,7,211,API log
5347272.0,ChatGPT,208,7,215,API log
5347272.0,ChatGPT,208,7,215,API log
5347272.0,ChatGPT,206,7,213,API log
5347272.0,ChatGPT,194,7,201,API log
5347272.0,ChatGPT,208,7,215,API log
5347272.0,ChatGPT,194,7,201,API log
5347273.0,ChatGPT,208,7,215,API log
5347273.0,ChatGPT,218,7,225,API log
5347273.0,ChatGPT,226,7,233,API log
5347273.0,ChatGPT,214,7,221,API log
5347273.0,ChatGPT,231,7,238,API log
5347273.0,ChatGPT,214,7,221,API log
5347273.0,ChatGPT,226,7,233,API log
5347274.0,ChatGPT,216,7,223,API log
5347274.0,ChatGPT,252,7,259,API log
5347274.0,ChatGPT,216,7,223,API log
5347274.0,ChatGPT,206,7,213,API log
5347274.0,ChatGPT,223,7,230,API log
5347274.0,ChatGPT,237,7,244,API log
5347274.0,ChatGPT,237,7,244,API log
5347274.0,ChatGPT,216,7,223,API log
5347274.0,ChatGPT,208,7,215,API log
5347275.0,ChatGPT,243,7,250,API log
5347275.0,ChatGPT,206,7,213,API log
5347275.0,ChatGPT,273,7,280,API log
5347275.0,ChatGPT,209,7,216,API log
5347275.0,ChatGPT,228,7,235,API log
5347275.0,ChatGPT,273,7,280,API log
5347276.0,ChatGPT,228,7,235,API log
5347276.0,ChatGPT,217,7,224,API log
5347276.0,ChatGPT,216,7,223,API log
5347276.0,ChatGPT,223,7,230,API log
5347276.0,ChatGPT,199,7,206,API log
5347276.0,ChatGPT,199,7,206,API log
5347277.0,ChatGPT,225,7,232,API log
5347277.0,ChatGPT,232,7,239,API log
5347277.0,ChatGPT,223,7,230,API log
5347277.0,ChatGPT,266,7,273,API log
5347277.0,ChatGPT,232,7,239,API log
5347277.0,ChatGPT,213,7,220,API log
5347278.0,ChatGPT,202,7,209,API log
5347278.0,ChatGPT,266,7,273,API log
5347278.0,ChatGPT,225,7,232,API log
5347278.0,ChatGPT,225,7,232,API log
5347279.0,ChatGPT,197,7,204,API log
5347279.0,ChatGPT,218,7,225,API log
5347279.0,ChatGPT,194,7,201,API log
5347279.0,ChatGPT,261,7,268,API log
5347279.0,ChatGPT,194,7,201,API log
5347279.0,ChatGPT,261,7,268,API log
5347280.0,ChatGPT,210,7,217,API log
5347280.0,ChatGPT,223,7,230,API log
5347280.0,ChatGPT,219,7,226,API log
5347280.0,ChatGPT,205,7,212,API log
5347280.0,ChatGPT,205,7,212,API log
5347280.0,ChatGPT,223,7,230,API log
5347281.0,ChatGPT,218,7,225,API log
5347281.0,ChatGPT,200,7,207,API log
5347281.0,ChatGPT,200,7,207,API log
5347282.0,ChatGPT,205,7,212,API log
5347282.0,ChatGPT,205,7,212,API log
5347282.0,ChatGPT,184,7,191,API log
5347282.0,ChatGPT,184,7,191,API log
5347282.0,ChatGPT,211,7,218,API log
5347282.0,ChatGPT,222,7,229,API log
5347283.0,ChatGPT,237,7,244,API log
5347283.0,ChatGPT,189,7,196,API log
5347283.0,ChatGPT,237,7,244,API log
5347283.0,ChatGPT,210,7,217,API log
5347283.0,ChatGPT,210,7,217,API log
5347284.0,ChatGPT,223,7,230,API log
5347284.0,ChatGPT,213,7,220,API log
5347284.0,ChatGPT,244,7,251,API log
5347284.0,ChatGPT,199,7,206,API log
5347284.0,ChatGPT,199,7,206,API log
5347285.0,ChatGPT,211,7,218,API log
5347285.0,ChatGPT,199,7,206,API log
5347285.0,ChatGPT,211,7,218,API log
5347285.0,ChatGPT,244,7,251,API log
5347285.0,ChatGPT,855,232,1087,Conversation log
5347285.0,ChatGPT,218,7,225,API log
5347286.0,ChatGPT,214,7,221,API log
5347286.0,ChatGPT,201,7,208,API log
5347286.0,ChatGPT,201,7,208,API log
5347286.0,ChatGPT,199,7,206,API log
5347286.0,ChatGPT,199,7,206,API log
5347286.0,ChatGPT,249,7,256,API log
5347286.0,ChatGPT,236,7,243,API log
5347287.0,ChatGPT,213,7,220,API log
5347287.0,ChatGPT,204,7,211,API log
5347287.0,ChatGPT,213,7,220,API log
5347287.0,ChatGPT,257,7,264,API log
5347287.0,ChatGPT,236,7,243,API log
5347287.0,ChatGPT,223,7,230,API log
5347288.0,ChatGPT,294,7,301,API log
5347288.0,ChatGPT,229,7,236,API log
5347288.0,ChatGPT,257,7,264,API log
5347288.0,ChatGPT,197,7,204,API log
5347288.0,ChatGPT,294,7,301,API log
5347289.0,ChatGPT,226,7,233,API log
5347289.0,ChatGPT,226,7,233,API log
5347289.0,ChatGPT,230,7,237,API log
5347289.0,ChatGPT,226,7,233,API log
5347289.0,ChatGPT,211,8,219,API log
5347289.0,ChatGPT,211,7,218,API log
5347289.0,ChatGPT,210,7,217,API log
5347290.0,ChatGPT,199,7,206,API log
5347290.0,ChatGPT,226,7,233,API log
5347290.0,ChatGPT,222,7,229,API log
5347291.0,ChatGPT,197,7,204,API log
5347291.0,ChatGPT,197,7,204,API log
5347291.0,ChatGPT,210,7,217,API log
5347291.0,ChatGPT,211,7,218,API log
5347291.0,ChatGPT,193,7,200,API log
5347291.0,ChatGPT,199,7,206,API log
5347292.0,ChatGPT,267,7,274,API log
5347292.0,ChatGPT,213,7,220,API log
5347292.0,ChatGPT,211,7,218,API log
5347292.0,ChatGPT,213,7,220,API log
5347292.0,ChatGPT,196,7,203,API log
5347292.0,ChatGPT,210,7,217,API log
5347293.0,ChatGPT,234,7,241,API log
5347293.0,ChatGPT,221,7,228,API log
5347293.0,ChatGPT,197,7,204,API log
5347293.0,ChatGPT,267,7,274,API log
5347293.0,ChatGPT,207,7,214,API log
5347293.0,ChatGPT,207,7,214,API log
5347294.0,ChatGPT,208,7,215,API log
5347294.0,ChatGPT,208,7,215,API log
5347294.0,ChatGPT,210,7,217,API log
5347294.0,ChatGPT,221,7,228,API log
5347294.0,ChatGPT,244,7,251,API log
5347294.0,ChatGPT,244,7,251,API log
5347295.0,ChatGPT,209,7,216,API log
5347295.0,ChatGPT,224,7,231,API log
5347295.0,ChatGPT,215,7,222,API log
5347295.0,ChatGPT,233,7,240,API log
5347295.0,ChatGPT,224,7,231,API log
5347295.0,ChatGPT,208,7,215,API log
5347296.0,ChatGPT,211,7,218,API log
5347296.0,ChatGPT,233,7,240,API log
5347296.0,ChatGPT,217,7,224,API log
5347296.0,ChatGPT,190,7,197,API log
5347296.0,ChatGPT,205,7,212,API log
5347297.0,ChatGPT,203,7,210,API log
5347297.0,ChatGPT,217,7,224,API log
5347297.0,ChatGPT,204,7,211,API log
5347297.0,ChatGPT,219,7,226,API log
5347297.0,ChatGPT,190,7,197,API log
5347297.0,ChatGPT,204,7,211,API log
5347298.0,ChatGPT,219,7,226,API log
5347298.0,ChatGPT,203,7,210,API log
5347298.0,ChatGPT,210,7,217,API log
5347298.0,ChatGPT,218,7,225,API log
5347298.0,ChatGPT,203,7,210,API log
5347298.0,ChatGPT,214,7,221,API log
5347299.0,ChatGPT,218,7,225,API log
5347299.0,ChatGPT,236,7,243,API log
5347299.0,ChatGPT,191,7,198,API log
5347299.0,ChatGPT,242,7,249,API log
5347299.0,ChatGPT,210,7,217,API log
5347299.0,ChatGPT,214,7,221,API log
5347299.0,ChatGPT,236,7,243,API log
5347300.0,ChatGPT,212,7,219,API log
5347300.0,ChatGPT,223,7,230,API log
5347300.0,ChatGPT,225,7,232,API log
5347300.0,ChatGPT,202,7,209,API log
5347300.0,ChatGPT,202,7,209,API log
5347300.0,ChatGPT,219,7,226,API log
5347300.0,ChatGPT,278,7,285,API log
5347300.0,ChatGPT,242,7,249,API log
5347301.0,ChatGPT,213,7,220,API log
5347301.0,ChatGPT,209,7,216,API log
5347301.0,ChatGPT,213,7,220,API log
5347301.0,ChatGPT,278,7,285,API log
5347301.0,ChatGPT,203,7,210,API log
5347301.0,ChatGPT,225,7,232,API log
5347301.0,ChatGPT,212,7,219,API log
5347302.0,ChatGPT,229,7,236,API log
5347302.0,ChatGPT,197,7,204,API log
5347302.0,ChatGPT,197,7,204,API log
5347302.0,ChatGPT,216,7,223,API log
5347302.0,ChatGPT,209,7,216,API log
5347302.0,ChatGPT,203,7,210,API log
5347302.0,ChatGPT,204,7,211,API log
5347303.0,ChatGPT,203,7,210,API log
5347303.0,ChatGPT,216,7,223,API log
5347303.0,ChatGPT,239,7,246,API log
5347303.0,ChatGPT,229,7,236,API log
5347303.0,ChatGPT,220,7,227,API log
5347304.0,ChatGPT,229,7,236,API log
5347304.0,ChatGPT,203,7,210,API log
5347304.0,ChatGPT,219,7,226,API log
5347304.0,ChatGPT,212,7,219,API log
5347305.0,ChatGPT,219,7,226,API log
5347305.0,ChatGPT,203,7,210,API log
5347305.0,ChatGPT,261,7,268,API log
5347305.0,ChatGPT,191,7,198,API log
5347306.0,ChatGPT,210,7,217,API log
5347306.0,ChatGPT,205,7,212,API log
5347306.0,ChatGPT,212,7,219,API log
5347306.0,ChatGPT,196,7,203,API log
5347307.0,ChatGPT,210,7,217,API log
5347307.0,ChatGPT,219,7,226,API log
5347307.0,ChatGPT,196,7,203,API log
5347307.0,ChatGPT,212,7,219,API log
5347307.0,ChatGPT,261,7,268,API log
5347307.0,ChatGPT,269,7,276,API log
5347308.0,ChatGPT,196,7,203,API log
5347308.0,ChatGPT,206,7,213,API log
5347308.0,ChatGPT,202,7,209,API log
5347308.0,ChatGPT,221,7,228,API log
5347308.0,ChatGPT,196,7,203,API log
5347308.0,ChatGPT,255,7,262,API log
5347309.0,ChatGPT,202,7,209,API log
5347309.0,ChatGPT,212,7,219,API log
5347309.0,ChatGPT,210,7,217,API log
5347310.0,ChatGPT,202,7,209,API log
5347310.0,ChatGPT,223,7,230,API log
5347310.0,ChatGPT,217,7,224,API log
5347310.0,ChatGPT,269,7,276,API log
5347311.0,ChatGPT,196,7,203,API log
5347311.0,ChatGPT,226,7,233,API log
5347311.0,ChatGPT,220,7,227,API log
5347311.0,ChatGPT,202,7,209,API log
5347311.0,ChatGPT,221,7,228,API log
5347312.0,ChatGPT,250,7,257,API log
5347312.0,ChatGPT,226,7,233,API log
5347312.0,ChatGPT,217,7,224,API log
5347312.0,ChatGPT,197,7,204,API log
5347312.0,ChatGPT,269,7,276,API log
5347312.0,ChatGPT,208,7,215,API log
5347312.0,ChatGPT,249,7,256,API log
5347313.0,ChatGPT,256,7,263,API log
5347313.0,ChatGPT,200,7,207,API log
5347313.0,ChatGPT,214,7,221,API log
5347313.0,ChatGPT,260,7,267,API log
5347313.0,ChatGPT,196,7,203,API log
5347313.0,ChatGPT,249,7,256,API log
5347313.0,ChatGPT,269,7,276,API log
5347313.0,ChatGPT,211,7,218,API log
5347313.0,ChatGPT,455,44,499,Conversation log
5347314.0,ChatGPT,207,7,214,API log
5347314.0,ChatGPT,256,7,263,API log
5347314.0,ChatGPT,280,7,287,API log
5347314.0,ChatGPT,235,7,242,API log
5347315.0,ChatGPT,221,7,228,API log
5347315.0,ChatGPT,301,7,308,API log
5347315.0,ChatGPT,280,7,287,API log
5347315.0,ChatGPT,200,7,207,API log
5347315.0,ChatGPT,204,7,211,API log
5347315.0,ChatGPT,211,7,218,API log
5347315.0,ChatGPT,197,7,204,API log
5347315.0,ChatGPT,187,7,194,API log
5347316.0,ChatGPT,225,7,232,API log
5347316.0,ChatGPT,204,7,211,API log
5347316.0,ChatGPT,214,7,221,API log
5347316.0,ChatGPT,231,7,238,API log
5347316.0,ChatGPT,235,7,242,API log
5347316.0,ChatGPT,207,7,214,API log
5347317.0,ChatGPT,301,7,308,API log
5347317.0,ChatGPT,219,7,226,API log
5347317.0,ChatGPT,190,7,197,API log
5347318.0,ChatGPT,207,7,214,API log
5347318.0,ChatGPT,189,7,196,API log
5347318.0,ChatGPT,218,7,225,API log
5347318.0,ChatGPT,199,7,206,API log
5347318.0,ChatGPT,214,7,221,API log
5347318.0,ChatGPT,218,7,225,API log
5347319.0,ChatGPT,206,7,213,API log
5347319.0,ChatGPT,190,7,197,API log
5347319.0,ChatGPT,203,7,210,API log
5347319.0,ChatGPT,206,7,213,API log
5347319.0,ChatGPT,189,7,196,API log
5347319.0,ChatGPT,190,7,197,API log
5347320.0,ChatGPT,195,7,202,API log
5347320.0,ChatGPT,196,7,203,API log
5347320.0,ChatGPT,199,7,206,API log
5347321.0,ChatGPT,212,7,219,API log
5347321.0,ChatGPT,193,7,200,API log
5347321.0,ChatGPT,190,7,197,API log
5347321.0,ChatGPT,206,7,213,API log
5347321.0,ChatGPT,225,7,232,API log
5347321.0,ChatGPT,201,7,208,API log
5347322.0,ChatGPT,200,7,207,API log
5347322.0,ChatGPT,213,7,220,API log
5347322.0,ChatGPT,195,7,202,API log
5347323.0,ChatGPT,212,7,219,API log
5347323.0,ChatGPT,210,7,217,API log
5347323.0,ChatGPT,201,7,208,API log
5347323.0,ChatGPT,190,7,197,API log
5347323.0,ChatGPT,217,7,224,API log
5347324.0,ChatGPT,200,7,207,API log
5347324.0,ChatGPT,222,7,229,API log
5347324.0,ChatGPT,194,7,201,API log
5347324.0,ChatGPT,198,7,205,API log
5347324.0,ChatGPT,190,7,197,API log
5347325.0,ChatGPT,222,7,229,API log
5347325.0,ChatGPT,221,7,228,API log
5347325.0,ChatGPT,200,7,207,API log
5347325.0,ChatGPT,199,7,206,API log
5347325.0,ChatGPT,198,7,205,API log
5347325.0,ChatGPT,198,7,205,API log
5347326.0,ChatGPT,202,7,209,API log
5347326.0,ChatGPT,223,7,230,API log
5347326.0,ChatGPT,221,7,228,API log
5347326.0,ChatGPT,216,7,223,API log
5347326.0,ChatGPT,219,7,226,API log
5347326.0,ChatGPT,204,7,211,API log
5347326.0,ChatGPT,199,7,206,API log
5347326.0,ChatGPT,216,7,223,API log
5347326.0,ChatGPT,202,7,209,API log
5347327.0,ChatGPT,216,7,223,API log
5347327.0,ChatGPT,204,7,211,API log
5347327.0,ChatGPT,208,7,215,API log
5347327.0,ChatGPT,199,7,206,API log
5347327.0,ChatGPT,196,7,203,API log
5347327.0,ChatGPT,204,7,211,API log
5347327.0,ChatGPT,212,7,219,API log
5347328.0,ChatGPT,212,7,219,API log
5347328.0,ChatGPT,218,7,225,API log
5347328.0,ChatGPT,195,7,202,API log
5347328.0,ChatGPT,207,7,214,API log
5347328.0,ChatGPT,218,7,225,API log
5347328.0,ChatGPT,208,7,215,API log
5347329.0,ChatGPT,206,7,213,API log
5347329.0,ChatGPT,195,8,203,API log
5347329.0,ChatGPT,262,7,269,API log
5347329.0,ChatGPT,208,7,215,API log
5347329.0,ChatGPT,218,7,225,API log
5347329.0,ChatGPT,201,7,208,API log
5347330.0,ChatGPT,207,7,214,API log
5347330.0,ChatGPT,198,7,205,API log
5347330.0,ChatGPT,208,7,215,API log
5347330.0,ChatGPT,262,7,269,API log
5347330.0,ChatGPT,288,7,295,API log
5347331.0,ChatGPT,205,7,212,API log
5347331.0,ChatGPT,205,7,212,API log
5347331.0,ChatGPT,209,7,216,API log
5347331.0,ChatGPT,207,7,214,API log
5347331.0,ChatGPT,221,7,228,API log
5347331.0,ChatGPT,227,7,234,API log
5347332.0,ChatGPT,209,7,216,API log
5347332.0,ChatGPT,222,7,229,API log
5347332.0,ChatGPT,203,7,210,API log
5347333.0,ChatGPT,208,7,215,API log
5347333.0,ChatGPT,209,7,216,API log
5347333.0,ChatGPT,287,7,294,API log
5347333.0,ChatGPT,208,7,215,API log
5347333.0,ChatGPT,198,7,205,API log
5347333.0,ChatGPT,203,7,210,API log
5347334.0,ChatGPT,209,7,216,API log
5347334.0,ChatGPT,194,7,201,API log
5347334.0,ChatGPT,198,7,205,API log
5347334.0,ChatGPT,194,7,201,API log
5347334.0,ChatGPT,204,7,211,API log
5347334.0,ChatGPT,287,7,294,API log
5347335.0,ChatGPT,208,8,216,API log
5347335.0,ChatGPT,219,7,226,API log
5347335.0,ChatGPT,209,7,216,API log
5347335.0,ChatGPT,219,7,226,API log
5347335.0,ChatGPT,209,7,216,API log
5347335.0,ChatGPT,219,7,226,API log
5347336.0,ChatGPT,268,7,275,API log
5347336.0,ChatGPT,209,7,216,API log
5347336.0,ChatGPT,201,7,208,API log
5347336.0,ChatGPT,269,7,276,API log
5347336.0,ChatGPT,206,7,213,API log
5347336.0,ChatGPT,206,7,213,API log
5347337.0,ChatGPT,269,7,276,API log
5347337.0,ChatGPT,245,7,252,API log
5347337.0,ChatGPT,198,7,205,API log
5347337.0,ChatGPT,204,7,211,API log
5347337.0,ChatGPT,197,7,204,API log
5347337.0,ChatGPT,197,7,204,API log
5347337.0,ChatGPT,322,7,329,API log
5347337.0,ChatGPT,322,7,329,API log
5347337.0,ChatGPT,204,7,211,API log
5347338.0,ChatGPT,202,7,209,API log
5347338.0,ChatGPT,217,7,224,API log
5347338.0,ChatGPT,202,7,209,API log
5347338.0,ChatGPT,237,7,244,API log
5347338.0,ChatGPT,245,7,252,API log
5347338.0,ChatGPT,197,7,204,API log
5347339.0,ChatGPT,217,7,224,API log
5347339.0,ChatGPT,217,7,224,API log
5347339.0,ChatGPT,237,7,244,API log
5347340.0,ChatGPT,226,8,234,API log
5347340.0,ChatGPT,205,7,212,API log
5347340.0,ChatGPT,226,7,233,API log
5347340.0,ChatGPT,218,7,225,API log
5347340.0,ChatGPT,202,7,209,API log
5347341.0,ChatGPT,208,7,215,API log
5347341.0,ChatGPT,226,7,233,API log
5347341.0,ChatGPT,187,7,194,API log
5347341.0,ChatGPT,202,7,209,API log
5347341.0,ChatGPT,187,7,194,API log
5347341.0,ChatGPT,217,7,224,API log
5347342.0,ChatGPT,230,7,237,API log
5347342.0,ChatGPT,252,7,259,API log
5347342.0,ChatGPT,211,7,218,API log
5347342.0,ChatGPT,252,7,259,API log
5347342.0,ChatGPT,221,7,228,API log
5347342.0,ChatGPT,226,7,233,API log
5347343.0,ChatGPT,211,7,218,API log
5347343.0,ChatGPT,226,7,233,API log
5347343.0,ChatGPT,232,7,239,API log
5347343.0,ChatGPT,205,7,212,API log
5347343.0,ChatGPT,207,7,214,API log
5347344.0,ChatGPT,207,7,214,API log
5347344.0,ChatGPT,211,7,218,API log
5347344.0,ChatGPT,226,7,233,API log
5347344.0,ChatGPT,226,7,233,API log
5347344.0,ChatGPT,226,7,233,API log
5347344.0,ChatGPT,213,7,220,API log
5347345.0,ChatGPT,218,7,225,API log
5347345.0,ChatGPT,186,7,193,API log
5347345.0,ChatGPT,202,7,209,API log
5347346.0,ChatGPT,201,7,208,API log
5347346.0,ChatGPT,211,7,218,API log
5347346.0,ChatGPT,226,7,233,API log
5347347.0,ChatGPT,213,7,220,API log
5347347.0,ChatGPT,211,7,218,API log
5347347.0,ChatGPT,186,7,193,API log
5347347.0,ChatGPT,257,7,264,API log
5347347.0,ChatGPT,208,7,215,API log
5347347.0,ChatGPT,246,7,253,API log
5347348.0,ChatGPT,211,7,218,API log
5347348.0,ChatGPT,191,7,198,API log
5347348.0,ChatGPT,202,7,209,API log
5347348.0,ChatGPT,209,7,216,API log
5347348.0,ChatGPT,208,7,215,API log
5347348.0,ChatGPT,205,7,212,API log
5347349.0,ChatGPT,246,7,253,API log
5347349.0,ChatGPT,257,7,264,API log
5347349.0,ChatGPT,203,7,210,API log
5347349.0,ChatGPT,197,7,204,API log
5347350.0,ChatGPT,205,7,212,API log
5347350.0,ChatGPT,209,7,216,API log
5347350.0,ChatGPT,213,7,220,API log
5347350.0,ChatGPT,208,7,215,API log
5347350.0,ChatGPT,211,7,218,API log
5347350.0,ChatGPT,199,7,206,API log
5347351.0,ChatGPT,201,7,208,API log
5347351.0,ChatGPT,215,7,222,API log
5347351.0,ChatGPT,203,7,210,API log
5347352.0,ChatGPT,210,7,217,API log
5347352.0,ChatGPT,199,7,206,API log
5347352.0,ChatGPT,225,7,232,API log
5347353.0,ChatGPT,220,7,227,API log
5347353.0,ChatGPT,214,7,221,API log
5347353.0,ChatGPT,203,7,210,API log
5347353.0,ChatGPT,208,7,215,API log
5347353.0,ChatGPT,215,7,222,API log
5347353.0,ChatGPT,211,7,218,API log
5347354.0,ChatGPT,235,7,242,API log
5347354.0,ChatGPT,225,7,232,API log
5347354.0,ChatGPT,194,7,201,API log
5347355.0,ChatGPT,208,7,215,API log
5347355.0,ChatGPT,266,7,273,API log
5347355.0,ChatGPT,220,7,227,API log
5347355.0,ChatGPT,209,7,216,API log
5347355.0,ChatGPT,208,7,215,API log
5347355.0,ChatGPT,204,7,211,API log
5347356.0,ChatGPT,235,7,242,API log
5347356.0,ChatGPT,206,7,213,API log
